Ref.No.,fc (MPa),type (规格备注),试件标号,fy (MPa),fcy150,R再生骨料取代率(%),b (mm),h (mm),t (mm),r0 (mm),L (mm),e1 (mm),e2 (mm),Nexp (kN)
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",59.2,Cube 100,St3T-80-2,379,48.203,0,120.2,119.7,3.1,0,350,0,0,1484
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",34,Cube 100,St5T20-1,347,26.119,0,120.4,119.4,4.8,0,350,0,0,1304
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",34,Cube 100,St5T20-2,347,26.119,0,120.4,119.4,4.8,0,350,0,0,1314
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",37.4,Cube 100,St5T-30,366,29.027,0,120.4,119.4,4.8,0,350,0,0,1416
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",48.8,Cube 100,St5T-60-1,380,38.952,0,120.4,119.4,4.8,0,350,0,0,1578
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",48.8,Cube 100,St5T-60-2,380,38.952,0,120.4,119.4,4.8,0,350,0,0,1620
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",59.2,Cube 100,St5T-80-1,391,48.203,0,120.4,119.4,4.8,0,350,0,0,1773
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",59.2,Cube 100,St5T-80-2,391,48.203,0,120.4,119.4,4.8,0,350,0,0,1773
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",34,Cube 100,Rt4T20-1,377,26.119,0,149.7,100.2,4.2,0,350,0,0,1308
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",34,Cube 100,Rt4T20-2,377,26.119,0,149.7,100.2,4.2,0,350,0,0,1299
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",37.4,Cube 100,Rt4T-30,402,29.027,0,149.7,100.2,4.2,0,350,0,0,1398
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",48.8,Cube 100,Rt4T-60-1,420,38.952,0,149.7,100.2,4.2,0,350,0,0,1585
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",48.8,Cube 100,Rt4T-60-2,420,38.952,0,149.7,100.2,4.2,0,350,0,0,1632
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",59.2,Cube 100,Rt4T-80-1,434,48.203,0,149.7,100.2,4.2,0,350,0,0,1732
"Axial compressive behaviours of square CFST stub columns at low temperatures, Jia-Bao Yan; Xin Dong; Tao Wang, Unknown, 2019",59.2,Cube 100,Rt4T-80-2,434,48.203,0,149.7,100.2,4.2,0,350,0,0,1714
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S3.0-0-0-a,358,41.882,0,80,80,3,0,300,0,0,608
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S3.0-80-0-a,358,41.882,0,80,80,3,0,300,0,0,607.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S3.0-160-0-a,358,41.882,0,80,80,3,0,300,0,0,598.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S3.0-240-0-a,358,41.882,0,80,80,3,0,300,0,0,593
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S3.0-0-10-a,333,41.882,0,80,80,3,0,300,0,0,541
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S3.0-0-20-a,296,41.882,0,80,80,3,0,300,0,0,491.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S3.0-0-30-a,278,41.882,0,80,80,3,0,300,0,0,467.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S3.0-80-10-a,333,41.882,0,80,80,3,0,300,0,0,538.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S3.0-160-20-a,296,41.882,0,80,80,3,0,300,0,0,491.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S3.0-240-30-a,278,41.882,0,80,80,3,0,300,0,0,450
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S4.5-0-0-a,357,41.882,0,80,80,4.5,0,300,0,0,777.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S4.5-80-0-a,357,41.882,0,80,80,4.5,0,300,0,0,770.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S4.5-160-0-a,357,41.882,0,80,80,4.5,0,300,0,0,764.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S4.5-240-0-a,357,41.882,0,80,80,4.5,0,300,0,0,763.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S4.5-0-10-a,336,41.882,0,80,80,4.5,0,300,0,0,702.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S4.5-0-20-a,306,41.882,0,80,80,4.5,0,300,0,0,611.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S4.5-0-30-a,257,41.882,0,80,80,4.5,0,300,0,0,553
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S4.5-80-10-a,336,41.882,0,80,80,4.5,0,300,0,0,688.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S4.5-160-20-a,306,41.882,0,80,80,4.5,0,300,0,0,600.5
"Axial performance degradation of squared CFST stubs in severe cold and acid rain area, Tong Zhang; Xuetao Lyu; Haiqing Liu; Liqiang Zhang; Junfeng Wang; Shan Gao, Construction and Building Materials, 2020",49.8,cube,S4.5-240-30-a,257,41.882,0,80,80,4.5,0,300,0,0,531
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp1-1-1,362.9,65.068,0,177,177,2.83,0,531,0,0,1850
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp1-1-2,362.9,65.068,0,177,177,2.83,0,531,0,0,1850
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp1-2-1,362.9,65.068,0,177,177,2.83,0,531,0,0,1985
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp1-2-2,362.9,65.068,0,177,177,2.83,0,531,0,0,1880
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp1-3-1,362.9,65.068,0,177,177,2.83,0,531,0,0,2205
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp1-3-2,362.9,65.068,0,177,177,2.83,0,531,0,0,2120
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp1-4-1,362.9,65.068,0,177,177,2.83,0,531,0,0,2300
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp1-4-2,362.9,65.068,0,177,177,2.83,0,531,0,0,2305
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp2-1-1,362.9,65.068,0,177,177,2.83,0,531,0,0,655
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp2-1-2,362.9,65.068,0,177,177,2.83,0,531,0,0,736
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp2-2-1,362.9,65.068,0,177,177,2.83,0,531,0,0,790
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp2-2-2,362.9,65.068,0,177,177,2.83,0,531,0,0,781
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp2-3-1,362.9,65.068,0,177,177,2.83,0,531,0,0,780
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,lsp2-3-2,362.9,65.068,0,177,177,2.83,0,531,0,0,780
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,scfst-1,362.9,65.068,0,177,177,2.83,0,531,0,0,2650
"Behaviour of concrete-filled steel tubular stub columns subjected to axially local compression, Lin-Hai Han; Wei Liu; You-Fu Yang, Journal of Constructional Steel Research, 2008",74.3,cube,scfst-2,362.9,65.068,0,177,177,2.83,0,531,0,0,2590
"Compressive behaviours of CFST stub columns at low temperatures relevant to the Arctic environment, Jia-Bao Yan; Xin Dong; Jin-Song Zhu, Unknown, 2019",35,cylinder,S1,335,35,0,120.2,119.7,4.2,0,400,0,0,1107
"Compressive behaviours of CFST stub columns at low temperatures relevant to the Arctic environment, Jia-Bao Yan; Xin Dong; Jin-Song Zhu, Unknown, 2019",35.3,cylinder,S2-1,351,35.3,0,120.2,119.7,4.2,0,400,0,0,1117
"Compressive behaviours of CFST stub columns at low temperatures relevant to the Arctic environment, Jia-Bao Yan; Xin Dong; Jin-Song Zhu, Unknown, 2019",35.3,cylinder,S2-2,351,35.3,0,120.2,119.7,4.2,0,400,0,0,1349
"Compressive behaviours of CFST stub columns at low temperatures relevant to the Arctic environment, Jia-Bao Yan; Xin Dong; Jin-Song Zhu, Unknown, 2019",44,cylinder,S3-1,362,44,0,120.2,119.7,4.2,0,400,0,0,1308
"Compressive behaviours of CFST stub columns at low temperatures relevant to the Arctic environment, Jia-Bao Yan; Xin Dong; Jin-Song Zhu, Unknown, 2019",44,cylinder,S3-2,362,44,0,120.2,119.7,4.2,0,400,0,0,1370
"Compressive behaviours of CFST stub columns at low temperatures relevant to the Arctic environment, Jia-Bao Yan; Xin Dong; Jin-Song Zhu, Unknown, 2019",50.3,cylinder,S4-1,371,50.3,0,120.2,119.7,4.2,0,400,0,0,1362
"Compressive behaviours of CFST stub columns at low temperatures relevant to the Arctic environment, Jia-Bao Yan; Xin Dong; Jin-Song Zhu, Unknown, 2019",50.3,cylinder,S4-2,371,50.3,0,120.2,119.7,4.2,0,400,0,0,1470
"Compressive behaviours of CFST stub columns at low temperatures relevant to the Arctic environment, Jia-Bao Yan; Xin Dong; Jin-Song Zhu, Unknown, 2019",44,cylinder,S5,369,44,0,120.2,119.7,3.1,0,400,0,0,1221
"Compressive behaviours of CFST stub columns at low temperatures relevant to the Arctic environment, Jia-Bao Yan; Xin Dong; Jin-Song Zhu, Unknown, 2019",44,cylinder,S6,380,44,0,120.4,119.4,4.8,0,400,0,0,1576
"Compressive behaviours of CFST stub columns at low temperatures relevant to the Arctic environment, Jia-Bao Yan; Xin Dong; Jin-Song Zhu, Unknown, 2019",37.3,cylinder,S7,362,37.3,0,120.2,119.7,4.2,0,400,0,0,1326
"Compressive behaviours of CFST stub columns at low temperatures relevant to the Arctic environment, Jia-Bao Yan; Xin Dong; Jin-Song Zhu, Unknown, 2019",54,cylinder,S8,362,54,0,120.2,119.7,4.2,0,400,0,0,1494
"Compressive behaviours of CFST stub columns at low temperatures relevant to the Arctic environment, Jia-Bao Yan; Xin Dong; Jin-Song Zhu, Unknown, 2019",44,cylinder,S9,420,44,0,149.7,100.2,4.2,0,400,0,0,1658
"Mechanical behavior of circular and square concrete filled steel tube stub columns under local compression, Fa-xing Ding; Jing Liu; Xue-mei Liu; Zhi-wu Yu; Da-wen Li, Unknown, 2015",35.5,Cube 150,CLST1-A,311,28.812,0,300,300,3.72,0,900,0,0,1880
"Mechanical behavior of circular and square concrete filled steel tube stub columns under local compression, Fa-xing Ding; Jing Liu; Xue-mei Liu; Zhi-wu Yu; Da-wen Li, Unknown, 2015",35.5,Cube 150,CLST1-B,311,28.812,0,300,300,3.76,0,900,0,0,1900
"Mechanical behavior of circular and square concrete filled steel tube stub columns under local compression, Fa-xing Ding; Jing Liu; Xue-mei Liu; Zhi-wu Yu; Da-wen Li, Unknown, 2015",35.5,Cube 150,CLST2-A,311,28.812,0,300,300,3.7,0,900,0,0,3310
"Mechanical behavior of circular and square concrete filled steel tube stub columns under local compression, Fa-xing Ding; Jing Liu; Xue-mei Liu; Zhi-wu Yu; Da-wen Li, Unknown, 2015",35.5,Cube 150,CLST2-B,311,28.812,0,300,300,3.68,0,900,0,0,3200
"Mechanical behavior of circular and square concrete filled steel tube stub columns under local compression, Fa-xing Ding; Jing Liu; Xue-mei Liu; Zhi-wu Yu; Da-wen Li, Unknown, 2015",35.5,Cube 150,C1-A,311,28.812,0,300,300,3.7,0,900,0,0,3780
"Mechanical behavior of circular and square concrete filled steel tube stub columns under local compression, Fa-xing Ding; Jing Liu; Xue-mei Liu; Zhi-wu Yu; Da-wen Li, Unknown, 2015",35.5,Cube 150,C1-B,311,28.812,0,300,300,3.71,0,900,0,0,3540
"Mechanical behavior of circular and square concrete filled steel tube stub columns under local compression, Fa-xing Ding; Jing Liu; Xue-mei Liu; Zhi-wu Yu; Da-wen Li, Unknown, 2015",54.4,Cube 150,CLST3-A,311,46.168,0,300,300,3.69,0,900,0,0,2090
"Mechanical behavior of circular and square concrete filled steel tube stub columns under local compression, Fa-xing Ding; Jing Liu; Xue-mei Liu; Zhi-wu Yu; Da-wen Li, Unknown, 2015",54.4,Cube 150,CLST3-B,311,46.168,0,300,300,3.76,0,900,0,0,2090
"Mechanical behavior of circular and square concrete filled steel tube stub columns under local compression, Fa-xing Ding; Jing Liu; Xue-mei Liu; Zhi-wu Yu; Da-wen Li, Unknown, 2015",54.4,Cube 150,CLST4-A,311,46.168,0,300,300,3.7,0,900,0,0,3810
"Mechanical behavior of circular and square concrete filled steel tube stub columns under local compression, Fa-xing Ding; Jing Liu; Xue-mei Liu; Zhi-wu Yu; Da-wen Li, Unknown, 2015",54.4,Cube 150,CLST4-B,311,46.168,0,300,300,3.77,0,900,0,0,3950
"Mechanical behavior of circular and square concrete filled steel tube stub columns under local compression, Fa-xing Ding; Jing Liu; Xue-mei Liu; Zhi-wu Yu; Da-wen Li, Unknown, 2015",54.4,Cube 150,C2-A,311,46.168,0,300,300,3.74,0,900,0,0,4896
"Mechanical behavior of circular and square concrete filled steel tube stub columns under local compression, Fa-xing Ding; Jing Liu; Xue-mei Liu; Zhi-wu Yu; Da-wen Li, Unknown, 2015",54.4,Cube 150,C2-B,311,46.168,0,300,300,3.87,0,900,0,0,4976
"Behaviors of axially loaded square concrete-filled steel tube (CFST) Stub columns with notch in steel tube, Fa-xing Ding; Lei Fu; Zhi-wu Yu, Thin-Walled Structures, 2017",25.74,cube,SCN-1,311,20.172,0,200,200,4,0,600,0,0,2049
"Behaviors of axially loaded square concrete-filled steel tube (CFST) Stub columns with notch in steel tube, Fa-xing Ding; Lei Fu; Zhi-wu Yu, Thin-Walled Structures, 2017",25.74,cube,SCN-2,311,20.172,0,200,200,4,0,600,0,0,1850
"Behaviors of axially loaded square concrete-filled steel tube (CFST) Stub columns with notch in steel tube, Fa-xing Ding; Lei Fu; Zhi-wu Yu, Thin-Walled Structures, 2017",25.74,cube,SCN-3,311,20.172,0,200,200,4,0,600,0,0,2040
"Behaviors of axially loaded square concrete-filled steel tube (CFST) Stub columns with notch in steel tube, Fa-xing Ding; Lei Fu; Zhi-wu Yu, Thin-Walled Structures, 2017",25.74,cube,SCN-4,311,20.172,0,201,201,4,0,600,0,0,1970
